date,Tweet count,Retweet count,Like count,Avg VADER Neg,Avg VADER Neu,Avg VADER Pos,Avg VADER Comp,Avg VADER Score,FinBert Pos count,FinBert Neu count,FinBert Neg count,FinBert proportion Pos,FinBert proportion Neu,FinBert proportion Neg
8/11/2022,385,574,2231,21.574,331.594,31.833,39.8927,482582.5745,19,356,10,0.049350649,0.924675325,0.025974026
9/11/2022,481,475,3016,27.216,418.163,35.626,35.8293,1583088.678,19,442,20,0.03950104,0.918918919,0.041580042
10/11/2022,433,662,3480,22.384,378.234,32.388,54.4176,-488476.6629,24,394,15,0.055427252,0.909930716,0.034642032
11/11/2022,382,1253,2751,21.329,331.482,29.185,37.7763,522286.7308,28,338,16,0.073298429,0.884816754,0.041884817
12/11/2022,453,435,2756,24.624,395.736,32.645,35.511,-67056.3386,20,415,18,0.04415011,0.91611479,0.039735099
13/11/2022,553,215,1620,35.788,478.389,38.825,20.1012,198434.7074,21,511,21,0.037974684,0.924050633,0.037974684
14/11/2022,420,301,2263,22.661,365.808,31.524,38.5219,835183.0247,20,386,14,0.047619048,0.919047619,0.033333333
15/11/2022,444,324,2189,23.35,384.994,35.663,50.9478,76964.4693,21,412,11,0.047297297,0.927927928,0.024774775
16/11/2022,378,445,3079,17.186,331.157,29.665,54.7691,-124259.674,15,345,18,0.03968254,0.912698413,0.047619048
17/11/2022,418,436,3013,22.974,362.293,32.735,37.4229,760111.5752,11,392,15,0.026315789,0.937799043,0.035885167
18/11/2022,367,1544,4854,16.741,323.556,26.705,38.5753,796742.2584,20,338,9,0.054495913,0.920980926,0.024523161
19/11/2022,372,411,2388,19.291,328.021,24.676,25.8619,131616.9299,9,354,9,0.024193548,0.951612903,0.024193548
20/11/2022,372,471,2341,17.034,326.481,28.481,50.4021,160535.6809,17,342,13,0.045698925,0.919354839,0.034946237
21/11/2022,423,658,3672,22.818,369.175,31.014,38.463,-441939.3231,16,385,22,0.037825059,0.910165485,0.052009456
22/11/2022,367,582,3104,16.369,327.637,22.991,27.3211,-1775606.349,20,334,13,0.054495913,0.910081744,0.035422343
23/11/2022,337,421,2551,14.995,298.454,23.54,38.9094,-575829.8859,14,314,9,0.041543027,0.931750742,0.026706231
24/11/2022,292,294,2167,12.964,257.814,21.221,39.8682,107808.7927,12,268,12,0.04109589,0.917808219,0.04109589
25/11/2022,264,292,1413,11.691,231.512,20.792,41.3002,669631.9502,17,239,8,0.064393939,0.90530303,0.03030303
26/11/2022,288,352,2046,16.968,249.18,21.852,21.0491,915623.4723,13,271,4,0.045138889,0.940972222,0.013888889
27/11/2022,230,302,2013,12.653,199.023,18.324,24.7443,260232,8,212,10,0.034782609,0.92173913,0.043478261
28/11/2022,421,165,1064,40.94,357.889,22.181,-39.4422,-175983.9334,10,399,12,0.023752969,0.947743468,0.028503563
29/11/2022,317,282,1916,16.416,278.2,22.374,33.4786,409043.132,11,293,13,0.034700315,0.924290221,0.041009464
30/11/2022,295,454,1587,15.358,259.095,20.532,22.9139,236970.5378,6,280,9,0.020338983,0.949152542,0.030508475
1/12/2022,260,166,953,12.372,229.108,18.514,23.3816,175962.2209,12,238,10,0.046153846,0.915384615,0.038461538
2/12/2022,228,799,1945,11.224,201.426,15.348,21.2242,346648.3692,6,217,5,0.026315789,0.951754386,0.021929825
3/12/2022,210,85,706,10.15,182.743,17.101,25.347,49626.0989,9,193,8,0.042857143,0.919047619,0.038095238
4/12/2022,229,269,2359,11.565,199.101,18.327,24.8015,257142.5995,18,206,5,0.07860262,0.899563319,0.021834061
5/12/2022,300,1901,12746,13.661,263.132,23.208,35.4465,-359350.9425,18,273,9,0.06,0.91,0.03
6/12/2022,307,210,1267,22.375,258.895,25.731,20.5475,167817.3801,15,285,7,0.048859935,0.928338762,0.022801303
7/12/2022,255,248,1891,12.368,225.41,17.225,23.3725,586756.6565,9,240,6,0.035294118,0.941176471,0.023529412
8/12/2022,265,746,1983,14.21,229.838,20.955,31.8436,1787046.359,20,235,10,0.075471698,0.886792453,0.037735849
9/12/2022,276,295,1306,14.572,239.334,22.087,34.1692,539227.0724,12,254,10,0.043478261,0.920289855,0.036231884
10/12/2022,249,144,826,13.978,216.312,18.71,28.6676,127903.3043,16,226,7,0.064257028,0.907630522,0.02811245
11/12/2022,274,252,1515,9.731,245.05,19.219,37.6477,197874.6316,8,262,4,0.02919708,0.95620438,0.01459854
12/12/2022,310,242,1573,18.125,267.339,24.538,32.1792,513669.7982,17,287,6,0.05483871,0.925806452,0.019354839
13/12/2022,301,557,3587,13.949,263.894,23.157,38.3853,1032951.976,6,289,6,0.019933555,0.96013289,0.019933555
14/12/2022,304,337,2112,16.372,262.913,24.704,36.9061,154744.9015,15,280,9,0.049342105,0.921052632,0.029605263
15/12/2022,302,417,2294,12.135,264.394,25.461,54.9888,1432893.499,26,265,11,0.086092715,0.877483444,0.036423841
16/12/2022,293,515,1500,14.269,253.807,24.928,47.9023,309636.8138,16,270,7,0.054607509,0.921501706,0.023890785
17/12/2022,270,562,1976,11.451,239.348,19.197,35.3027,3043745.822,17,238,15,0.062962963,0.881481481,0.055555556
18/12/2022,216,301,1608,10.477,190.627,14.885,20.5612,147468.2211,11,200,5,0.050925926,0.925925926,0.023148148
19/12/2022,258,236,1030,9.811,227.528,20.649,46.8201,-1068972.661,11,238,9,0.042635659,0.92248062,0.034883721
20/12/2022,281,301,2380,13.88,245.565,21.556,34.322,229082.5559,13,261,7,0.046263345,0.928825623,0.024911032
21/12/2022,280,705,4435,11.411,248.451,20.139,38.2227,129138.4298,23,254,3,0.082142857,0.907142857,0.010714286
22/12/2022,361,1438,3850,14.269,323.192,23.532,32.7754,3322699.414,22,330,9,0.060941828,0.914127424,0.024930748
23/12/2022,290,1155,3655,11.921,257.47,20.607,37.9946,842786.5701,21,259,10,0.072413793,0.893103448,0.034482759
24/12/2022,273,983,3274,13.228,236.987,22.789,34.5126,719223.0233,17,251,5,0.062271062,0.919413919,0.018315018
25/12/2022,257,212,1444,11.966,224.992,20.042,19.3536,-147015.3516,7,247,3,0.027237354,0.961089494,0.011673152
26/12/2022,279,1074,2272,12.27,247.913,18.818,22.8258,820712.7287,13,256,10,0.046594982,0.917562724,0.035842294
27/12/2022,299,194,1190,15.293,262.312,21.401,21.394,-124444.5686,12,279,8,0.040133779,0.933110368,0.026755853
28/12/2022,295,280,1750,12.223,260.151,22.623,38.1252,570497.2175,12,276,7,0.040677966,0.93559322,0.023728814
29/12/2022,298,366,1086,12.91,264.31,20.78,38.9582,153681.5477,7,282,9,0.023489933,0.946308725,0.030201342
30/12/2022,449,299,872,14.055,412.831,22.116,35.4715,188869.6219,11,427,11,0.024498886,0.951002227,0.024498886
31/12/2022,272,186,1017,11.49,247.12,13.388,10.7231,57953.3549,8,262,2,0.029411765,0.963235294,0.007352941
